timestamp,sequence,battery,flags,Photodiode-ch1
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619146120,0,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619164885,1,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619207515,2,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619282815,3,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619295254,4,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619310009,5,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619321304,6,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619369867,7,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619379051,8,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619475141,9,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619490033,10,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619507850,11,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619514867,12,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619540260,13,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619571296,14,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619645211,15,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619657735,16,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619675201,17,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619713973,18,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619726580,19,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619769922,20,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619810193,21,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619814899,22,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619871454,23,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619883824,24,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619912737,25,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16619946106,26,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620016038,27,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620082502,28,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620099842,29,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620114771,30,-2,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620139976,31,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620149996,32,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620183937,33,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620210546,34,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620226188,35,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620263817,36,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620286521,37,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620321260,38,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620378521,39,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620397563,40,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620436257,41,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620461455,42,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620466153,43,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620522696,44,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620561600,45,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620577322,46,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620625056,47,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620639087,48,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620663975,49,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620721467,50,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620826678,51,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620837711,52,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620861584,53,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620899887,54,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620913990,55,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620927602,56,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16620985185,57,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621002577,58,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621022692,59,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621034844,60,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621039995,61,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621134175,62,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621146471,63,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621164062,64,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621186241,65,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621207420,66,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621227655,67,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621299936,68,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621364009,69,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621384993,70,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621402457,71,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621426057,72,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621475269,73,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621497490,74,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621512638,75,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621541276,76,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621552328,77,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621583704,78,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621600073,79,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621649113,80,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621714069,81,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621717684,82,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621736126,83,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621764856,84,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621795102,85,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621860095,86,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621877573,87,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621889133,88,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
16621923984,89,3,0,0.0000000000
